date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:02:22	154715/154715	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:24%20GMT	https://doj.gov.in/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/index.html	(from )
15:02:23	321/321	---M--	404	error ('Not%20Found')	text/html	etag:%2266a8293f-141%22	https://doj.gov.in/xmlrpc.php	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/xmlrpc.php	(from https://doj.gov.in/)
15:02:23	4118/4118	---M-Z	200	added ('OK')	text/css	etag:%221016-62041196608dc-gzip%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/print.css	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/print.css	(from https://doj.gov.in/)
15:02:23	112419/112419	---M-Z	200	added ('OK')	text/css	etag:%221b723-62041196df820-gzip%22	https://doj.gov.in/wp-includes/css/dist/block-library/style.min.css?ver=6.6.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-includes/css/dist/block-library/style.minb6a4.css	(from https://doj.gov.in/)
15:02:23	8495/8495	---M-Z	200	added ('OK')	text/css	etag:%22212f-62041195e5818-gzip%22	https://doj.gov.in/wp-content/plugins/common_utility/css/extra.features.css?ver=1.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/common_utility/css/extra.features4963.css	(from https://doj.gov.in/)
15:02:24	1920/1920	---M-Z	200	added ('OK')	text/css	etag:%22780-62041195ef458-gzip%22	https://doj.gov.in/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3.2	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/contact-form-7/includes/css/styles9dff.css	(from https://doj.gov.in/)
15:02:24	4179/4179	---M-Z	200	added ('OK')	text/css	etag:%221053-6204119631ada-gzip%22	https://doj.gov.in/wp-content/plugins/parichay-sso//css/login.css?ver=1.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/parichay-sso/css/login4963.css	(from https://doj.gov.in/)
15:02:25	1624838/1624838	---MCZ	200	added ('OK')	text/css	etag:%2218cb06-62041196608dc-gzip%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/base.css?ver=6.6.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/baseb6a4.css	(from https://doj.gov.in/)
15:02:25	36591/36591	---M-Z	200	added ('OK')	text/css	etag:%228eef-62041195deab8-gzip%22	https://doj.gov.in/wp-content/plugins/awaas-metaboxes/assets/css/jquery.ui.datepicker.css?ver=1.0	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/awaas-metaboxes/assets/css/jquery.ui.datepicker5152.css	(from https://doj.gov.in/)
15:02:25	13246/13246	---M-Z	200	added ('OK')	text/css	etag:%2233be-62041196608dc-gzip%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelperb6a4.css	(from https://doj.gov.in/)
15:02:26	12378/12378	---M-Z	200	added ('OK')	text/css	etag:%22305a-620411965f93c-gzip%22	https://doj.gov.in/wp-content/themes/sdo-theme/style.css?ver=6.6.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/styleb6a4.css	(from https://doj.gov.in/)
15:02:26	462702/462702	---M-Z	200	added ('OK')	text/css	etag:%2270f6e-6204119607af9-gzip%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min9c09.css	(from https://doj.gov.in/)
15:02:26	37414/37414	---M-Z	200	added ('OK')	text/css	etag:%229226-62041195ddb18-gzip%22	https://doj.gov.in/wp-content/plugins/awaas-accessibility/css/font-awesome.css?ver=6.6.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/awaas-accessibility/css/font-awesomeb6a4.css	(from https://doj.gov.in/)
15:02:26	87443/87443	---M-Z	200	added ('OK')	application/javascript	etag:%2215593-620411966d3fc-gzip%22	https://doj.gov.in/wp-content/themes/sdo-theme/js/jquery.min.js?ver=3.6.4	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/js/jquery.min5aed.js	(from https://doj.gov.in/)
15:02:27	13613/13613	---M-Z	200	added ('OK')	application/javascript	etag:%22352d-620411966d3fc-gzip%22	https://doj.gov.in/wp-content/themes/sdo-theme/js/jquery-migrate.min.js?ver=3.4.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/js/jquery-migrate.min5589.js	(from https://doj.gov.in/)
15:02:27	10399/10399	---M-Z	200	added ('OK')	application/javascript	etag:%22289f-62041195deab8-gzip%22	https://doj.gov.in/wp-content/plugins/awaas-accessibility/js/external.js?ver=6.6.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/awaas-accessibility/js/externalb6a4.js	(from https://doj.gov.in/)
15:02:27	5102/5102	---M-Z	200	added ('OK')	application/javascript	etag:%2213ee-62041195deab8-gzip%22	https://doj.gov.in/wp-content/plugins/awaas-accessibility/js/accessibility.js?ver=6.6.1	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/awaas-accessibility/js/accessibilityb6a4.js	(from https://doj.gov.in/)
15:02:28	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2027%20Sep%202024%2009:32:29%20GMT	https://doj.gov.in/wp-json/wp/v2/pages/11468	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-json/wp/v2/pages/11468	(from https://doj.gov.in/)
15:02:28	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2027%20Sep%202024%2009:32:29%20GMT	https://doj.gov.in/wp-json/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-json/index.html	(from https://doj.gov.in/)
15:02:28	321/321	---M--	404	error ('Not%20Found')	text/html	etag:%2266a8293f-141%22	https://doj.gov.in/xmlrpc.php?rsd	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/xmlrpc0db0.php	(from https://doj.gov.in/)
15:02:29	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2027%20Sep%202024%2009:32:30%20GMT	https://doj.gov.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdoj.gov.in%2F	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-json/oembed/1.0/embed688d	(from https://doj.gov.in/)
15:02:29	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Fri,%2027%20Sep%202024%2009:32:31%20GMT	https://doj.gov.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdoj.gov.in%2F&format=xml	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-json/oembed/1.0/embedc57a	(from https://doj.gov.in/)
15:02:29	321/321	---M--	400	error ('Bad%20Request')	text/html	etag:%2266a8293f-141%22	https://doj.gov.in/wp-admin/admin-ajax.php	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-admin/admin-ajax.php	(from https://doj.gov.in/)
15:02:30	530/530	---M--	200	added ('OK')	image/svg+xml	etag:%22212-620411966669c%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/search_icon.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/search_icon.svg	(from https://doj.gov.in/)
15:02:30	3567/3567	---M--	200	added ('OK')	image/svg+xml	etag:%22def-620411966669c%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/social_media.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/social_media.svg	(from https://doj.gov.in/)
15:02:30	913/913	---M--	200	added ('OK')	image/svg+xml	etag:%22391-620411966475c%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/facebook_icon.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/facebook_icon.svg	(from https://doj.gov.in/)
15:02:30	537/537	---M--	200	added ('OK')	image/svg+xml	etag:%22219-620411966763c%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/twitter_icon.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/twitter_icon.svg	(from https://doj.gov.in/)
15:02:31	1325/1325	---M--	200	added ('OK')	image/svg+xml	etag:%2252d-62041196656fc%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/instagram_icon.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/instagram_icon.svg	(from https://doj.gov.in/)
15:02:31	8902/8902	---M--	200	added ('OK')	image/svg+xml	etag:%2222c6-62041196637bc%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/Koo_Icon.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/Koo_Icon.svg	(from https://doj.gov.in/)
15:02:31	514/514	---M--	200	added ('OK')	image/svg+xml	etag:%22202-620411966763c%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/youtube_icon.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/youtube_icon.svg	(from https://doj.gov.in/)
15:02:31	702/702	---M--	200	added ('OK')	image/svg+xml	etag:%222be-620411966669c%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/sitemap.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/sitemap.svg	(from https://doj.gov.in/)
15:02:32	692/692	---M--	200	added ('OK')	image/svg+xml	etag:%222b4-620411966475c%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/accessibility_icon.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/accessibility_icon.svg	(from https://doj.gov.in/)
15:02:32	116586/116586	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:33%20GMT	https://doj.gov.in/sitemap/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/sitemap/index.html	(from https://doj.gov.in/)
15:02:32	210842/210842	---M--	200	added ('OK')	image/svg+xml	etag:%223379a-620411966475c%22	https://doj.gov.in/wp-content/themes/sdo-theme/images/emblem.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/images/emblem.svg	(from https://doj.gov.in/)
15:02:33	91031/91031	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:34%20GMT	https://doj.gov.in/help/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/help/index.html	(from https://doj.gov.in/)
15:02:33	159128/159128	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:34%20GMT	https://doj.gov.in/hi/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/hi/index.html	(from https://doj.gov.in/)
15:02:33	8592/8592	---M--	200	added ('OK')	image/png	etag:%2283845274184768de49f009282606f879%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/11/2022112837.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/11/2022112837.png	(from https://doj.gov.in/)
15:02:33	7173/7173	---M--	200	added ('OK')	image/png	etag:%22069f2e6095507987f7a5cacb52e02462%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2021/08/2021081941.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2021/08/2021081941.png	(from https://doj.gov.in/)
15:02:33	1008713/1008713	---M--	200	added ('OK')	image/jpeg	etag:%222b2f66e63d997610fbf4d8dafd9a3e51%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2023/02/2023020229-scaled.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2023/02/2023020229-scaled.jpg	(from https://doj.gov.in/)
15:02:34	690236/690236	---M--	200	added ('OK')	image/jpeg	etag:%229c1ddefe07728c7f94af545b80baf075%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/02/20240216306471678-scaled.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/02/20240216306471678-scaled.jpg	(from https://doj.gov.in/)
15:02:34	468495/468495	---M--	200	added ('OK')	image/jpeg	etag:%22b381ea85a92544a842d52c9976ed3808%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/02/20240216819284332-scaled.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/02/20240216819284332-scaled.jpg	(from https://doj.gov.in/)
15:02:34	86781/86781	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:35%20GMT	https://doj.gov.in/history/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/history/index.html	(from https://doj.gov.in/)
15:02:34	441842/441842	---M--	200	added ('OK')	image/jpeg	etag:%22e754e29b276968e2a4831b259fe0f3bc%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/02/20240216199630495-scaled.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/02/20240216199630495-scaled.jpg	(from https://doj.gov.in/)
15:02:34	1780090/1780090	---M--	200	added ('OK')	image/jpeg	etag:%22d63b1ec57a74c08a1c53092ce137fa8e%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/07/202407081883513885-scaled.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/07/202407081883513885-scaled.jpg	(from https://doj.gov.in/)
15:02:35	322406/322406	---M--	200	added ('OK')	image/jpeg	etag:%22f00c6230a5d877af7e0870a4859e9350%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/09/202409171424540459.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/09/202409171424540459.jpg	(from https://doj.gov.in/)
15:02:35	157145/157145	---M--	200	added ('OK')	image/jpeg	etag:%22aa1a1ee2d5a417e3f5fe9e157e47b0ab%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/08/202408121570410078.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/08/202408121570410078.jpg	(from https://doj.gov.in/)
15:02:35	88090/88090	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:36%20GMT	https://doj.gov.in/about-department/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/about-department/index.html	(from https://doj.gov.in/)
15:02:35	259881/259881	---M--	200	added ('OK')	image/jpeg	etag:%2259c71e2bd5eb8c49f73057df06392fe2%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/08/20240812260380056.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/08/20240812260380056.jpg	(from https://doj.gov.in/)
15:02:36	3574056/3574056	---M--	200	added ('OK')	image/jpeg	etag:%22bc7980d5e11f2424fa3400fb8caace73%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/07/202407191880214387.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/07/202407191880214387.jpg	(from https://doj.gov.in/)
15:02:36	86172/86172	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:37%20GMT	https://doj.gov.in/about-department/vision-and-mission/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/about-department/vision-and-mission/index.html	(from https://doj.gov.in/)
15:02:36	87854/87854	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:37%20GMT	https://doj.gov.in/about-department/function-of-department/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/about-department/function-of-department/index.html	(from https://doj.gov.in/)
15:02:37	196195/196195	---M--	200	added ('OK')	image/jpeg	etag:%2262bc4774ffc005ea4346c1afaa6e50fe%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/05/202405011121766958.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/05/202405011121766958.jpg	(from https://doj.gov.in/)
15:02:37	537918/537918	---M--	200	added ('OK')	image/png	etag:%2285bf291edc728316afcf9723903c5549%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/202401311543871369.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/202401311543871369.png	(from https://doj.gov.in/)
15:02:37	7719701/7719701	---M--	200	added ('OK')	image/jpeg	etag:%22e5f1d6cf1d77a200e9c16447afdbada9%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/07/202407191862970333.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/07/202407191862970333.jpg	(from https://doj.gov.in/)
15:02:37	88546/88546	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:39%20GMT	https://doj.gov.in/about-department/administrative-setup/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/about-department/administrative-setup/index.html	(from https://doj.gov.in/)
15:02:37	89215/89215	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:38%20GMT	https://doj.gov.in/organization-chart/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/organization-chart/index.html	(from https://doj.gov.in/)
15:02:37	554644/554644	---M--	200	added ('OK')	image/png	etag:%22077bea349736e43ab251c71a6e7103a6%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/202401311470908657.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/202401311470908657.png	(from https://doj.gov.in/)
15:02:37	583900/583900	---M--	200	added ('OK')	image/png	etag:%224f9423a06cf2d849ce9e3c2cdb0142ed%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/20240131471352285.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/20240131471352285.png	(from https://doj.gov.in/)
15:02:38	512621/512621	---M--	200	added ('OK')	image/png	etag:%224b1bb2d4f36d3d22277aae816818ddaf%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/20240131966037086.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/20240131966037086.png	(from https://doj.gov.in/)
15:02:38	481868/481868	---M--	200	added ('OK')	image/png	etag:%225c8b4db53a8b596ef5f30b9320d16524%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/202401312002265944.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/01/202401312002265944.png	(from https://doj.gov.in/)
15:02:39	108089/108089	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:40%20GMT	https://doj.gov.in/whos-who/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/whos-who/index.html	(from https://doj.gov.in/)
15:02:39	2410079/2410079	---M--	200	added ('OK')	image/jpeg	etag:%22fa11b48ed1f1b522b427f2e9e70785c4%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/09/20240917320773720.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2024/09/20240917320773720.jpg	(from https://doj.gov.in/)
15:02:39	130698/130698	---M--	200	added ('OK')	image/jpeg	etag:%22c49ec22afc9eda2f2d2e6148037958ee%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2023/09/202309151219423241.jpeg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2023/09/202309151219423241.jpg	(from https://doj.gov.in/)
15:02:39	462164/462164	---M--	200	added ('OK')	image/png	etag:%229345b788ac5f87c4075dfe6c4029961a%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/04/2022040526.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/04/2022040526.png	(from https://doj.gov.in/)
15:02:39	127246/127246	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:40%20GMT	https://doj.gov.in/monthly-achievements-month-wise/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/monthly-achievements-month-wise/index.html	(from https://doj.gov.in/)
15:02:39	40003/40003	---M--	200	added ('OK')	image/jpeg	etag:%2237e1a0e8a4c2224c6ca29696730b1ab4%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/11/2022111071.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/11/2022111071.jpg	(from https://doj.gov.in/)
15:02:39	147192/147192	---M--	200	added ('OK')	image/jpeg	etag:%227d684dfdcac2fa8ca7cd415c6b7f069f%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/10/2022101051.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/10/2022101051.jpg	(from https://doj.gov.in/)
15:02:40	165263/165263	---M--	200	added ('OK')	image/png	etag:%22567271d92dafa0bbd9f0623b6d8b4139%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2023/05/2023051656.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2023/05/2023051656.png	(from https://doj.gov.in/)
15:02:40	160485/160485	---M--	200	added ('OK')	image/jpeg	etag:%22f38384190d81f2f0727c182b91c383cd%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2021/08/2021081324.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2021/08/2021081324.jpg	(from https://doj.gov.in/)
15:02:40	109559/109559	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:41%20GMT	https://doj.gov.in/citizens-charter/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/citizens-charter/index.html	(from https://doj.gov.in/)
15:02:40	174073/174073	---M--	200	added ('OK')	image/jpeg	etag:%22d5070a45e2ba6266a3c8ddcf705cb00b%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2021/08/2021081383.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2021/08/2021081383.jpg	(from https://doj.gov.in/)
15:02:40	156119/156119	---M--	200	added ('OK')	image/jpeg	etag:%2200b5b62d6a43c8fc436349bb5ae68b65%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2021/08/2021081326.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2021/08/2021081326.jpg	(from https://doj.gov.in/)
15:02:40	289179/289179	---M--	200	added ('OK')	image/jpeg	etag:%225d262ead54416821c843f9146bec2304%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/02/2022022392.jpg	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/02/2022022392.jpg	(from https://doj.gov.in/)
15:02:41	56069/56069	---M--	200	added ('OK')	image/png	etag:%220678731059c14b6b2d790dc7caefbe9e%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2023/05/2023051977.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2023/05/2023051977.png	(from https://doj.gov.in/)
15:02:41	15246/15246	---M--	200	added ('OK')	image/png	etag:%2247312514f12625ae5ce9077f3d1f1af8%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/03/2022030381.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/03/2022030381.png	(from https://doj.gov.in/)
15:02:41	99490/99490	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:32:42%20GMT	https://doj.gov.in/acts-and-rules/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/acts-and-rules/index.html	(from https://doj.gov.in/)
15:02:41	12844/12844	---M--	200	added ('OK')	image/png	etag:%222c191ff54f0937dc3615620a2b3c3fff%22	https://cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/03/2022030397.png	C:/Users/chait/OneDrive/Desktop/doj11/cdnbbsr.s3waas.gov.in/s35d6646aad9bcc0be55b2c82f69750387/uploads/2022/03/2022030397.png	(from https://doj.gov.in/)
